Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity Sold,Cost Price,Sales,Profit,Payment Mode,Delivery Status,Shipment Mode,Discount,Return Status,Auto Reorder,Reorder Quantity
ORD1376,14-08-2025,15-03-2025,CUST596,Chris Dunn,Consumer,PROD3196,Chair,Furniture,North,Punjab,Mumbai,29,7926.44,13058.75,5132.31,UPI,Cancelled,Same Day,2,Returned,Yes,9
ORD1377,26-11-2025,13-09-2025,CUST528,David Johnson,Corporate,PROD9876,Pen Set,Furniture,South,Maharashtra,Delhi,44,5229.04,7199.35,1970.31,Net Banking,Pending,Second Class,9,Returned,Yes,14
ORD1378,23-04-2025,30-10-2025,CUST227,John Smith,Corporate,PROD4773,Pen Set,Furniture,South,Tamil Nadu,Chennai,31,13559.3,20406.8,6847.5,Net Banking,Delivered,Second Class,23,No Return,Yes,32
ORD1379,07-05-2025,13-01-2024,CUST952,Emma Dunn,Consumer,PROD8612,Laptop,Technology,West,UP,Delhi,22,4303.63,5654.49,1350.86,Debit Card,Delivered,Standard Class,10,Returned,No,42
ORD1380,22-12-2025,05-10-2025,CUST109,Chris Dunn,Home Office,PROD2338,Desk,Office Supplies,North,Tamil Nadu,Lucknow,3,13402.9,19678.09,6275.19,Credit Card,Pending,Same Day,9,No Return,No,2
ORD1381,07-08-2024,28-02-2024,CUST877,Stephen Brown,Consumer,PROD9123,Laptop,Technology,North,Punjab,Amritsar,26,5862.16,10029.53,4167.37,Net Banking,Delivered,Same Day,14,No Return,Yes,25
ORD1382,30-10-2024,25-06-2025,CUST152,Amy Brown,Home Office,PROD8247,Calculator,Furniture,South,Karnataka,Bangalore,18,5453.68,6319.62,865.94,Cash,Pending,Standard Class,29,No Return,Yes,47
ORD1383,23-08-2025,27-12-2025,CUST367,Emma Green,Corporate,PROD4246,Desk,Office Supplies,North,Delhi,Chennai,40,6453.76,10595.4,4141.64,Credit Card,Delivered,Second Class,0,Returned,No,21
ORD1384,11-07-2025,25-08-2024,CUST574,Chris Brown,Consumer,PROD4086,Laptop,Office Supplies,West,Maharashtra,Delhi,32,17605.6,24596.01,6990.41,Net Banking,Cancelled,Second Class,5,No Return,No,1
ORD1385,20-03-2025,19-05-2024,CUST921,Amy Johnson,Consumer,PROD8033,Calculator,Office Supplies,West,Karnataka,Mumbai,8,17933.9,22324.66,4390.76,Cash,Pending,Same Day,1,No Return,Yes,0
ORD1386,03-12-2024,10-04-2025,CUST638,Stephen Green,Corporate,PROD2950,Laptop,Technology,East,Karnataka,Amritsar,47,6168.57,9639.04,3470.47,Cash,Cancelled,Second Class,22,Returned,Yes,9
ORD1387,17-09-2024,10-11-2024,CUST154,Stephen Dunn,Corporate,PROD5067,Bookshelf,Office Supplies,South,UP,Bangalore,6,6246.79,11205.65,4958.86,UPI,Pending,Same Day,1,Returned,Yes,37
ORD1388,19-08-2024,02-10-2025,CUST690,Monica Green,Consumer,PROD1739,Pen Set,Technology,South,UP,Mumbai,44,7762.91,11228.1,3465.19,Cash,Pending,Same Day,0,Returned,Yes,30
ORD1389,13-09-2024,09-02-2025,CUST800,Sophia Brown,Corporate,PROD3249,Pen Set,Furniture,East,Maharashtra,Amritsar,20,1687.79,2887.25,1199.46,Debit Card,Cancelled,Second Class,23,No Return,Yes,5
ORD1390,14-01-2025,27-05-2024,CUST433,Amy Dunn,Corporate,PROD3773,Bookshelf,Office Supplies,West,Maharashtra,Bangalore,36,13549.33,17043.06,3493.73,UPI,Cancelled,Standard Class,10,No Return,No,37
ORD1391,15-05-2025,12-01-2025,CUST571,Chris Lee,Corporate,PROD7751,Printer,Office Supplies,East,Tamil Nadu,Lucknow,22,1439.71,2234.28,794.57,UPI,Cancelled,Same Day,12,Returned,Yes,13
ORD1392,23-09-2025,10-03-2024,CUST554,Stephen Smith,Home Office,PROD2250,Laptop,Furniture,North,Delhi,Chennai,30,19658.19,32895.37,13237.18,Credit Card,Pending,Second Class,25,Returned,Yes,46
ORD1393,28-05-2025,08-03-2025,CUST852,Stephen Smith,Corporate,PROD6674,Laptop,Furniture,East,Tamil Nadu,Delhi,1,1417.01,2335.42,918.41,Net Banking,Delivered,Same Day,17,Returned,Yes,2
ORD1394,15-06-2024,16-02-2024,CUST704,Emma Smith,Home Office,PROD1153,Laptop,Office Supplies,South,Punjab,Delhi,28,7700.34,11527.86,3827.52,UPI,Pending,Same Day,18,No Return,No,39
ORD1395,12-07-2024,12-06-2024,CUST185,Sophia Smith,Home Office,PROD3142,Bookshelf,Furniture,West,UP,Chennai,7,439.32,495.53,56.21,Net Banking,Delivered,First Class,9,No Return,No,30
ORD1396,21-09-2025,23-10-2024,CUST830,Emma Johnson,Home Office,PROD7269,Bookshelf,Technology,East,Karnataka,Bangalore,19,4592.44,5403.91,811.47,Credit Card,Pending,Standard Class,26,No Return,No,5
ORD1397,26-07-2024,08-10-2024,CUST985,David Lee,Consumer,PROD1175,Bookshelf,Office Supplies,West,UP,Mumbai,27,711.02,984.11,273.09,Debit Card,Pending,Second Class,18,No Return,No,9
ORD1398,14-12-2024,04-02-2024,CUST740,Monica Lee,Home Office,PROD8638,Bookshelf,Office Supplies,North,Delhi,Chennai,9,14409.55,25015.07,10605.52,Cash,Delivered,Second Class,6,Returned,Yes,24
ORD1399,04-08-2025,04-07-2024,CUST912,Stephen Johnson,Home Office,PROD2317,Desk,Technology,South,Delhi,Bangalore,42,8891.44,11313.27,2421.83,UPI,Delivered,Same Day,5,No Return,No,7
ORD1400,13-06-2025,22-04-2025,CUST154,David Smith,Consumer,PROD3251,Pen Set,Technology,West,UP,Mumbai,47,19483.6,31223.34,11739.74,Debit Card,Cancelled,First Class,25,No Return,No,22
ORD1401,08-10-2025,09-09-2024,CUST919,John Brown,Consumer,PROD1534,Pen Set,Technology,North,Maharashtra,Delhi,10,11334.4,13348.56,2014.16,Credit Card,Cancelled,Same Day,7,No Return,No,22
ORD1402,21-02-2025,22-11-2024,CUST110,Amy Lee,Home Office,PROD8269,Printer,Technology,North,Maharashtra,Mumbai,8,1281.72,1486.08,204.36,UPI,Delivered,Second Class,16,No Return,No,13
ORD1403,04-02-2025,22-12-2024,CUST169,John Dunn,Consumer,PROD9554,Chair,Technology,South,UP,Amritsar,49,17331.24,23016.16,5684.92,Debit Card,Cancelled,Standard Class,15,Returned,No,5
ORD1404,05-10-2024,07-03-2025,CUST847,Chris Smith,Home Office,PROD6602,Chair,Furniture,West,Delhi,Amritsar,44,1041.69,1609.41,567.72,Net Banking,Pending,Same Day,17,No Return,Yes,48
ORD1405,04-04-2024,22-06-2025,CUST662,John Smith,Consumer,PROD5009,Pen Set,Furniture,South,Maharashtra,Mumbai,29,2390.46,2853.59,463.13,UPI,Pending,Standard Class,10,No Return,Yes,46
ORD1406,04-01-2025,06-01-2025,CUST140,Emma Dunn,Consumer,PROD6377,Desk,Furniture,South,Maharashtra,Chennai,20,12148.29,20291.71,8143.42,UPI,Cancelled,First Class,14,No Return,No,28
ORD1407,04-12-2025,12-09-2025,CUST637,Emma Brown,Consumer,PROD3510,Pen Set,Furniture,South,Delhi,Delhi,20,11359.79,20391.52,9031.73,UPI,Cancelled,Same Day,22,Returned,No,6
ORD1408,04-10-2024,07-12-2025,CUST380,Chris Johnson,Corporate,PROD7277,Printer,Technology,South,Karnataka,Bangalore,42,12780.37,22468.89,9688.52,Cash,Pending,Same Day,16,Returned,Yes,17
ORD1409,17-12-2025,21-07-2025,CUST304,Amy Green,Corporate,PROD3882,Desk,Technology,North,Delhi,Mumbai,39,7747.17,12146.33,4399.16,Cash,Cancelled,Standard Class,6,Returned,Yes,46
ORD1410,01-07-2025,20-06-2025,CUST160,Monica Green,Consumer,PROD1745,Printer,Technology,South,Tamil Nadu,Bangalore,36,19729.59,22704.95,2975.36,Cash,Delivered,First Class,25,No Return,No,36
ORD1411,14-05-2024,19-11-2025,CUST961,Monica Johnson,Corporate,PROD9875,Printer,Technology,East,UP,Mumbai,4,3206.48,3958.82,752.34,UPI,Cancelled,Second Class,17,No Return,Yes,11
ORD1412,26-04-2025,11-09-2024,CUST560,John Dunn,Consumer,PROD5873,Laptop,Furniture,South,Punjab,Bangalore,44,11766.67,16674.81,4908.14,Credit Card,Cancelled,Standard Class,10,No Return,Yes,45
ORD1413,15-09-2025,10-08-2024,CUST374,Emma Johnson,Consumer,PROD9394,Pen Set,Office Supplies,West,UP,Delhi,37,18401.22,24774.6,6373.38,Cash,Pending,Same Day,8,Returned,No,34
ORD1414,21-06-2025,05-11-2025,CUST493,Emma Dunn,Consumer,PROD8705,Desk,Technology,West,Delhi,Amritsar,30,1113.15,1534.17,421.02,Cash,Delivered,Same Day,18,No Return,Yes,23
ORD1415,02-12-2024,16-11-2025,CUST222,Chris Dunn,Home Office,PROD5266,Calculator,Office Supplies,West,Tamil Nadu,Lucknow,32,12091.79,20698.28,8606.49,Net Banking,Cancelled,Standard Class,5,No Return,Yes,26
ORD1416,20-10-2024,03-03-2025,CUST445,Emma Lee,Consumer,PROD9419,Bookshelf,Furniture,West,Karnataka,Chennai,18,17235.9,19514.77,2278.87,Net Banking,Pending,First Class,9,No Return,Yes,4
ORD1417,22-02-2024,30-10-2024,CUST428,Amy Brown,Corporate,PROD6529,Desk,Technology,East,Delhi,Amritsar,11,17616.19,31699.9,14083.71,Cash,Pending,First Class,7,No Return,No,27
ORD1418,13-07-2025,26-12-2024,CUST961,Sophia Dunn,Home Office,PROD8346,Desk,Office Supplies,East,Delhi,Lucknow,8,19520.43,28176.12,8655.69,Debit Card,Cancelled,Second Class,26,No Return,No,38
ORD1419,06-07-2024,14-03-2024,CUST154,Monica Johnson,Consumer,PROD1054,Chair,Technology,North,UP,Delhi,9,14977.71,26341.12,11363.41,Debit Card,Cancelled,Second Class,2,Returned,No,20
ORD1420,05-04-2025,03-07-2025,CUST873,John Johnson,Consumer,PROD1575,Calculator,Technology,North,Punjab,Lucknow,24,6882.94,8571.5,1688.56,UPI,Cancelled,Same Day,11,Returned,No,17
ORD1421,12-05-2025,21-01-2024,CUST768,Stephen Lee,Corporate,PROD4118,Calculator,Furniture,North,UP,Chennai,8,804.81,907.76,102.95,UPI,Cancelled,Standard Class,27,No Return,No,3
ORD1422,19-03-2025,02-06-2025,CUST204,Monica Smith,Consumer,PROD9481,Printer,Technology,South,Maharashtra,Lucknow,18,5486.46,9187.69,3701.23,Cash,Delivered,Second Class,8,No Return,No,15
ORD1423,09-05-2025,02-05-2025,CUST166,Emma Lee,Consumer,PROD5259,Calculator,Office Supplies,South,Delhi,Amritsar,48,7279.59,8373.47,1093.88,Credit Card,Cancelled,First Class,0,No Return,Yes,41
ORD1424,03-11-2025,23-04-2025,CUST679,Monica Smith,Corporate,PROD8546,Bookshelf,Furniture,South,Karnataka,Mumbai,35,13656.51,18061.26,4404.75,Debit Card,Pending,First Class,2,No Return,No,17
ORD1425,11-08-2025,03-08-2025,CUST630,Stephen Lee,Consumer,PROD5483,Bookshelf,Office Supplies,East,UP,Bangalore,11,9329.93,16455.84,7125.91,Net Banking,Pending,Same Day,14,Returned,No,10
ORD1426,13-10-2025,19-05-2024,CUST451,John Smith,Consumer,PROD8274,Printer,Furniture,South,Punjab,Lucknow,40,18076.67,22444.03,4367.36,Net Banking,Delivered,Same Day,10,Returned,Yes,33
ORD1427,14-09-2025,29-02-2024,CUST690,Monica Lee,Home Office,PROD4311,Laptop,Office Supplies,South,UP,Chennai,42,11416.44,19442.39,8025.95,Credit Card,Delivered,First Class,27,Returned,Yes,18
ORD1428,08-09-2024,01-10-2024,CUST859,Amy Lee,Corporate,PROD7176,Bookshelf,Technology,South,UP,Chennai,28,2224.05,2875.37,651.32,Debit Card,Delivered,Standard Class,5,Returned,Yes,15
ORD1429,09-01-2025,09-10-2025,CUST908,Sophia Lee,Corporate,PROD8232,Pen Set,Furniture,West,Delhi,Mumbai,12,8835.9,14360.6,5524.7,UPI,Cancelled,Second Class,16,Returned,No,13
ORD1430,07-01-2025,13-01-2024,CUST381,Monica Lee,Corporate,PROD7112,Laptop,Furniture,North,Tamil Nadu,Bangalore,17,3990.93,5040.51,1049.58,Cash,Delivered,First Class,16,No Return,No,12
ORD1431,01-09-2024,15-11-2025,CUST282,Monica Johnson,Corporate,PROD5739,Laptop,Office Supplies,East,Tamil Nadu,Delhi,11,1296.31,1699.45,403.14,Cash,Cancelled,Second Class,21,Returned,No,28
ORD1432,13-09-2024,07-02-2024,CUST224,Monica Dunn,Consumer,PROD2584,Printer,Office Supplies,North,UP,Bangalore,10,4185.79,5842.34,1656.55,UPI,Cancelled,Standard Class,15,Returned,Yes,2
ORD1433,07-04-2025,14-06-2025,CUST318,Amy Dunn,Consumer,PROD7388,Chair,Technology,West,Tamil Nadu,Amritsar,23,12758.23,18595.51,5837.28,UPI,Pending,Second Class,14,Returned,Yes,1
ORD1434,25-06-2025,30-06-2024,CUST235,Amy Green,Corporate,PROD2037,Printer,Furniture,North,Karnataka,Bangalore,47,1901.36,3254.69,1353.33,Debit Card,Pending,Same Day,10,Returned,No,46
ORD1435,04-11-2024,02-01-2025,CUST263,Stephen Johnson,Home Office,PROD4170,Pen Set,Office Supplies,South,Delhi,Chennai,4,12260.53,21137.78,8877.25,Credit Card,Delivered,Second Class,17,No Return,No,47
ORD1436,19-09-2025,15-05-2025,CUST111,Amy Lee,Consumer,PROD1505,Chair,Office Supplies,North,Tamil Nadu,Mumbai,15,12274.75,18091.2,5816.45,Net Banking,Cancelled,Same Day,0,No Return,No,8
ORD1437,25-05-2025,20-01-2025,CUST610,Stephen Dunn,Home Office,PROD9027,Desk,Office Supplies,West,Karnataka,Lucknow,34,16961.14,19339.03,2377.89,Net Banking,Pending,Same Day,5,No Return,No,37
ORD1438,17-06-2024,16-03-2024,CUST763,David Johnson,Consumer,PROD6761,Chair,Furniture,East,Punjab,Bangalore,17,13504.3,21673.59,8169.29,Debit Card,Cancelled,Standard Class,1,No Return,No,36
ORD1439,23-10-2024,13-04-2024,CUST425,John Green,Home Office,PROD8694,Printer,Technology,West,UP,Chennai,21,7992.42,12885.77,4893.35,Cash,Cancelled,Standard Class,11,Returned,Yes,14
ORD1440,08-09-2025,03-03-2024,CUST200,David Lee,Corporate,PROD8281,Laptop,Technology,North,UP,Delhi,41,8973.76,15527.77,6554.01,Debit Card,Cancelled,First Class,17,No Return,Yes,40
ORD1441,28-11-2025,28-02-2025,CUST752,Emma Brown,Home Office,PROD1395,Chair,Technology,West,Punjab,Bangalore,7,1584.57,2350.31,765.74,UPI,Cancelled,Standard Class,12,No Return,No,11
ORD1442,28-07-2024,10-12-2024,CUST467,Emma Lee,Consumer,PROD5761,Chair,Office Supplies,South,Karnataka,Chennai,14,7790.5,10021.57,2231.07,Net Banking,Cancelled,Same Day,16,No Return,No,28
ORD1443,30-09-2025,21-09-2025,CUST422,Sophia Dunn,Corporate,PROD5491,Laptop,Furniture,South,Delhi,Lucknow,9,1811.55,3237.08,1425.53,Debit Card,Delivered,Same Day,4,Returned,Yes,18
ORD1444,12-02-2025,17-01-2025,CUST214,Stephen Green,Home Office,PROD1806,Laptop,Furniture,North,Tamil Nadu,Lucknow,28,18018.49,26943.57,8925.08,UPI,Delivered,First Class,5,Returned,No,43
ORD1445,30-01-2024,22-11-2024,CUST612,Chris Green,Consumer,PROD9388,Pen Set,Furniture,East,Karnataka,Delhi,6,1240.61,1426.08,185.47,Net Banking,Pending,Second Class,12,Returned,Yes,17
ORD1446,26-10-2025,29-10-2024,CUST816,Amy Brown,Home Office,PROD9867,Pen Set,Technology,West,Maharashtra,Bangalore,14,14013.73,20496.56,6482.83,UPI,Pending,Same Day,6,Returned,Yes,3
ORD1447,23-02-2024,04-05-2025,CUST725,Sophia Green,Consumer,PROD3821,Bookshelf,Furniture,West,Punjab,Mumbai,30,18973.18,31882.72,12909.54,Debit Card,Pending,Second Class,28,Returned,Yes,8
ORD1448,23-02-2024,10-02-2025,CUST592,Monica Green,Corporate,PROD4216,Desk,Office Supplies,North,Delhi,Chennai,47,7020.59,8850.73,1830.14,Net Banking,Delivered,Second Class,13,Returned,No,41
ORD1449,29-11-2024,20-12-2025,CUST852,Emma Johnson,Consumer,PROD5171,Desk,Office Supplies,West,Karnataka,Amritsar,5,2659.35,3142.47,483.12,Debit Card,Cancelled,Second Class,12,No Return,Yes,49
ORD1450,06-03-2024,05-01-2025,CUST206,Amy Johnson,Corporate,PROD9783,Pen Set,Technology,East,Karnataka,Chennai,42,10351.44,14343.45,3992.01,UPI,Pending,Same Day,1,No Return,Yes,12
ORD1451,20-07-2025,05-09-2025,CUST918,Amy Brown,Consumer,PROD4690,Printer,Furniture,North,Delhi,Delhi,45,6181.09,10438.93,4257.84,UPI,Pending,Same Day,21,No Return,No,0
ORD1452,10-04-2025,12-08-2025,CUST681,Monica Dunn,Corporate,PROD8336,Bookshelf,Technology,South,Punjab,Delhi,4,9195.86,14734.5,5538.64,Net Banking,Cancelled,Same Day,9,No Return,No,30
ORD1453,27-12-2024,13-06-2024,CUST854,Amy Lee,Corporate,PROD9159,Printer,Furniture,East,UP,Lucknow,6,1570.55,2431.88,861.33,Credit Card,Delivered,Standard Class,29,Returned,Yes,5
ORD1454,21-02-2025,11-07-2024,CUST889,Amy Green,Consumer,PROD8315,Bookshelf,Office Supplies,West,Maharashtra,Delhi,6,3838.09,5260.23,1422.14,Cash,Delivered,Same Day,9,No Return,No,0
ORD1455,28-02-2024,10-03-2024,CUST209,Monica Dunn,Corporate,PROD4127,Printer,Office Supplies,South,UP,Mumbai,4,5239.98,7064.32,1824.34,Credit Card,Pending,First Class,28,No Return,Yes,11
ORD1456,03-08-2025,06-12-2024,CUST290,Amy Lee,Home Office,PROD7413,Calculator,Furniture,West,Punjab,Chennai,20,2791.38,3231.85,440.47,Credit Card,Pending,First Class,28,No Return,Yes,39
ORD1457,11-06-2024,03-03-2025,CUST269,Sophia Johnson,Home Office,PROD4209,Laptop,Furniture,East,UP,Lucknow,10,12623.44,21412.29,8788.85,Cash,Pending,Same Day,14,Returned,Yes,30
ORD1458,06-08-2024,04-02-2024,CUST349,Monica Brown,Home Office,PROD5388,Calculator,Office Supplies,East,Delhi,Mumbai,6,15820.14,19855.51,4035.37,Credit Card,Delivered,First Class,1,No Return,Yes,26
ORD1459,20-07-2024,12-08-2024,CUST422,Chris Lee,Corporate,PROD4128,Printer,Office Supplies,South,Maharashtra,Bangalore,19,12094.64,20955.03,8860.39,Cash,Cancelled,Second Class,17,Returned,No,10
ORD1460,19-08-2024,01-07-2025,CUST291,John Brown,Corporate,PROD7289,Laptop,Furniture,South,Delhi,Bangalore,16,17160.89,26838.41,9677.52,Credit Card,Pending,First Class,12,No Return,No,6
ORD1461,17-06-2024,24-10-2024,CUST381,Stephen Smith,Corporate,PROD8092,Printer,Furniture,South,Delhi,Chennai,5,17089.38,19982.75,2893.37,Net Banking,Cancelled,First Class,8,No Return,No,38
ORD1462,06-10-2025,27-02-2024,CUST970,John Smith,Consumer,PROD5791,Printer,Technology,North,UP,Bangalore,38,4094.45,5402.58,1308.13,Credit Card,Delivered,First Class,25,Returned,No,4
ORD1463,07-01-2024,20-04-2025,CUST680,Monica Lee,Consumer,PROD2420,Desk,Technology,South,Tamil Nadu,Delhi,6,4170.23,6481.0,2310.77,Debit Card,Pending,Second Class,18,Returned,No,39
ORD1464,04-11-2025,24-09-2025,CUST932,Sophia Johnson,Home Office,PROD8138,Calculator,Furniture,East,Delhi,Bangalore,49,15857.6,28438.76,12581.16,Cash,Cancelled,Standard Class,18,Returned,Yes,19
ORD1465,19-05-2024,29-03-2024,CUST870,Monica Lee,Home Office,PROD1152,Calculator,Office Supplies,North,UP,Amritsar,23,2827.87,3903.53,1075.66,Debit Card,Pending,Same Day,10,Returned,No,42
ORD1466,27-07-2024,01-01-2025,CUST753,Chris Johnson,Home Office,PROD6972,Laptop,Furniture,West,Tamil Nadu,Lucknow,45,3973.52,5785.81,1812.29,UPI,Delivered,Same Day,6,No Return,No,15
ORD1467,23-07-2025,23-10-2024,CUST380,Monica Johnson,Corporate,PROD8679,Calculator,Office Supplies,East,Tamil Nadu,Delhi,15,12917.23,22516.16,9598.93,Net Banking,Delivered,Standard Class,3,No Return,Yes,40
ORD1468,29-04-2025,14-08-2024,CUST903,Stephen Johnson,Corporate,PROD1923,Pen Set,Technology,North,UP,Delhi,1,8370.7,13300.78,4930.08,Cash,Delivered,Standard Class,8,Returned,Yes,16
ORD1469,17-10-2024,23-10-2024,CUST654,Amy Brown,Corporate,PROD5241,Pen Set,Furniture,West,UP,Lucknow,4,3832.87,4624.53,791.66,Credit Card,Delivered,First Class,26,Returned,Yes,3
ORD1470,10-12-2025,11-02-2024,CUST218,Chris Lee,Corporate,PROD4472,Bookshelf,Office Supplies,North,Punjab,Lucknow,3,7153.82,9873.44,2719.62,Net Banking,Pending,First Class,12,No Return,No,24
ORD1471,04-07-2024,15-10-2024,CUST671,John Green,Corporate,PROD1015,Printer,Furniture,North,Karnataka,Delhi,47,5698.88,8733.05,3034.17,Net Banking,Pending,First Class,15,Returned,Yes,40
ORD1472,05-10-2025,25-10-2025,CUST421,Emma Johnson,Home Office,PROD2516,Printer,Technology,West,Delhi,Lucknow,25,13558.05,16243.1,2685.05,Cash,Cancelled,Same Day,27,No Return,Yes,32
ORD1473,01-02-2025,20-10-2025,CUST580,Amy Dunn,Consumer,PROD9451,Chair,Office Supplies,West,Karnataka,Lucknow,27,4501.19,7189.77,2688.58,Net Banking,Pending,Second Class,17,No Return,No,6
ORD1474,26-06-2024,08-09-2024,CUST103,Chris Green,Home Office,PROD6197,Bookshelf,Furniture,North,Maharashtra,Amritsar,49,1498.99,1874.83,375.84,Credit Card,Cancelled,First Class,21,Returned,No,17
ORD1475,23-04-2025,06-10-2025,CUST269,Amy Johnson,Consumer,PROD2415,Laptop,Technology,West,Punjab,Chennai,11,14907.57,23567.83,8660.26,Net Banking,Pending,Same Day,4,Returned,Yes,43
ORD1476,10-08-2024,23-12-2025,CUST662,Emma Dunn,Consumer,PROD5071,Chair,Furniture,East,Maharashtra,Lucknow,42,14517.47,20803.72,6286.25,Debit Card,Pending,First Class,9,Returned,Yes,45
ORD1477,08-01-2025,03-06-2025,CUST905,Stephen Lee,Corporate,PROD4931,Laptop,Technology,West,Maharashtra,Amritsar,5,16739.87,23426.53,6686.66,Net Banking,Cancelled,Same Day,20,Returned,Yes,21
ORD1478,08-01-2025,03-07-2024,CUST164,Monica Brown,Consumer,PROD5210,Laptop,Technology,North,UP,Chennai,37,16273.47,22823.41,6549.94,UPI,Pending,Second Class,8,No Return,No,46
ORD1479,04-01-2024,03-08-2025,CUST810,Chris Smith,Corporate,PROD4608,Bookshelf,Office Supplies,South,Tamil Nadu,Bangalore,23,656.18,912.61,256.43,Debit Card,Cancelled,Standard Class,20,Returned,Yes,14
ORD1480,15-11-2025,28-04-2024,CUST427,Sophia Brown,Corporate,PROD6049,Calculator,Furniture,North,Punjab,Delhi,17,15724.58,22661.77,6937.19,Cash,Delivered,Standard Class,15,No Return,No,20
ORD1481,10-09-2024,30-04-2025,CUST430,Monica Johnson,Consumer,PROD8482,Chair,Technology,West,Maharashtra,Amritsar,45,16664.4,21809.0,5144.6,Debit Card,Pending,First Class,11,No Return,Yes,37
ORD1482,24-02-2025,24-01-2024,CUST983,Sophia Brown,Consumer,PROD9834,Laptop,Office Supplies,North,Delhi,Amritsar,29,6574.51,10231.43,3656.92,Net Banking,Cancelled,First Class,6,Returned,No,27
ORD1483,30-09-2025,28-08-2024,CUST293,Sophia Dunn,Consumer,PROD1600,Chair,Technology,West,Punjab,Delhi,20,10354.73,14332.4,3977.67,Credit Card,Cancelled,Second Class,23,Returned,No,44
ORD1484,01-06-2025,30-03-2025,CUST151,Stephen Smith,Home Office,PROD9523,Bookshelf,Office Supplies,South,Karnataka,Lucknow,23,323.95,362.36,38.41,Net Banking,Delivered,Same Day,11,No Return,No,19
ORD1485,18-01-2025,11-03-2024,CUST144,David Smith,Consumer,PROD9331,Pen Set,Technology,East,Maharashtra,Chennai,34,8776.64,10907.23,2130.59,Credit Card,Pending,Standard Class,8,No Return,No,25
ORD1486,05-04-2024,31-05-2024,CUST450,Amy Johnson,Home Office,PROD7348,Desk,Furniture,North,Delhi,Chennai,48,9244.85,14357.83,5112.98,UPI,Cancelled,Same Day,12,Returned,Yes,0
ORD1487,09-12-2025,01-07-2025,CUST974,Emma Johnson,Consumer,PROD7955,Chair,Furniture,West,Maharashtra,Mumbai,34,834.22,1240.23,406.01,Credit Card,Delivered,Second Class,15,Returned,No,37
ORD1488,17-12-2024,14-03-2024,CUST461,Emma Green,Consumer,PROD3167,Laptop,Office Supplies,North,Delhi,Chennai,17,9224.55,16326.29,7101.74,Credit Card,Pending,Same Day,3,No Return,Yes,31
ORD1489,06-04-2025,19-11-2025,CUST108,David Green,Consumer,PROD3218,Calculator,Furniture,North,Delhi,Delhi,12,15901.47,17530.6,1629.13,Net Banking,Cancelled,Standard Class,10,Returned,Yes,3
